PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2006-15655,2006/09/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15634,2006/09/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15661,2006/09/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15716,2006/09/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15755,2006/09/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15712,2006/09/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15707,2006/09/12,Demolition,Demolition,5401 - Church,Institutional,Non-Residential,Demolition,
BP2006-15833,2006/09/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15831,2006/09/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15783,2006/09/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15888,2006/09/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-15882,2006/09/14,Demolition,Demolition,2110 - Dairy Prod,Industrial,Non-Residential,Demolition,
BP2006-15956,2006/09/15,Demolition,Demolition,3607 - Hotel/Motel,Commercial,Non-Residential,Demolition,
BP2006-15957,2006/09/15,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2006-16017,2006/09/18,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2006-16050,2006/09/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16037,2006/09/18,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2006-16038,2006/09/18,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2006-16026,2006/09/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16180,2006/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16149,2006/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16153,2006/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16139,2006/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16152,2006/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16163,2006/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16164,2006/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16228,2006/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16276,2006/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16288,2006/09/20,Demolition,Demolition,1406 - Duplex (Up/Down),Two Family,Residential,Demolition,
BP2006-16341,2006/09/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16340,2006/09/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16319,2006/09/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16371,2006/09/21,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2006-16392,2006/09/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16438,2006/09/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16435,2006/09/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16488,2006/09/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16518,2006/09/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16596,2006/09/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16654,2006/09/27,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2006-16669,2006/09/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16731,2006/09/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16736,2006/09/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16726,2006/09/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16729,2006/09/28,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2006-16732,2006/09/28,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2006-16820,2006/09/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16835,2006/09/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16888,2006/09/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16818,2006/09/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16791,2006/09/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16948,2006/10/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16907,2006/10/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17030,2006/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16981,2006/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16980,2006/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17006,2006/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17027,2006/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17000,2006/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-16974,2006/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17072,2006/10/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17194,2006/10/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17238,2006/10/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17214,2006/10/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17182,2006/10/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17321,2006/10/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17314,2006/10/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17330,2006/10/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17274,2006/10/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17311,2006/10/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17277,2006/10/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17312,2006/10/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17391,2006/10/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17361,2006/10/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17388,2006/10/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17382,2006/10/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17397,2006/10/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17481,2006/10/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17485,2006/10/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17487,2006/10/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17726,2006/10/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17721,2006/10/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17694,2006/10/16,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2006-17685,2006/10/16,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2006-17730,2006/10/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17769,2006/10/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17789,2006/10/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17883,2006/10/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17948,2006/10/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17942,2006/10/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17943,2006/10/19,Demolition,Demolition,1199 -  Accessory Building,Single Family,Residential,Demolition,
BP2006-17915,2006/10/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17947,2006/10/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17946,2006/10/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17944,2006/10/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17941,2006/10/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-17945,2006/10/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18003,2006/10/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18126,2006/10/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18124,2006/10/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18166,2006/10/24,Demolition,Demolition,1506 - Apt Apartment,Apartment,Residential,Demolition,
BP2006-18114,2006/10/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18159,2006/10/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18242,2006/10/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18254,2006/10/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18250,2006/10/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18196,2006/10/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18237,2006/10/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18342,2006/10/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18374,2006/10/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18419,2006/10/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18507,2006/10/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18557,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18551,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18553,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18586,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18552,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18583,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18580,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18556,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18588,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18555,2006/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18711,2006/11/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18709,2006/11/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18710,2006/11/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18768,2006/11/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18728,2006/11/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18752,2006/11/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18790,2006/11/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18791,2006/11/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18906,2006/11/08,Demolition,Demolition,2381 - Gas Regulating Station,Industrial,Non-Residential,Demolition,
BP2006-18934,2006/11/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18931,2006/11/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-18933,2006/11/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19005,2006/11/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19082,2006/11/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19125,2006/11/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19223,2006/11/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19214,2006/11/14,Demolition,Demolition,2399 - Indust/Utility Misc.,Industrial,Non-Residential,Demolition,
BP2006-19163,2006/11/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19164,2006/11/14,Demolition,Demolition,1408 - Semi-Detached (2-Unit),Two Family,Residential,Demolition,
BP2006-19338,2006/11/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19348,2006/11/16,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2006-19332,2006/11/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19391,2006/11/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19401,2006/11/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19399,2006/11/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19398,2006/11/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19457,2006/11/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19470,2006/11/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19453,2006/11/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19469,2006/11/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19482,2006/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19484,2006/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19507,2006/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19506,2006/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19487,2006/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19488,2006/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19505,2006/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19485,2006/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19508,2006/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19558,2006/11/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19559,2006/11/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19601,2006/11/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19612,2006/11/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19611,2006/11/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19599,2006/11/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19600,2006/11/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19598,2006/11/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19597,2006/11/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19696,2006/11/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19687,2006/11/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19720,2006/11/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19965,2006/12/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-19957,2006/12/01,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2006-19955,2006/12/01,Demolition,Demolition,3612 - Restaurant Prior June 1 98,Commercial,Non-Residential,Demolition,
BP2006-19958,2006/12/01,Demolition,Demolition,3612 - Restaurant Prior June 1 98,Commercial,Non-Residential,Demolition,
BP2006-20037,2006/12/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20083,2006/12/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20118,2006/12/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20117,2006/12/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20133,2006/12/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20095,2006/12/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20136,2006/12/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20125,2006/12/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20283,2006/12/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20284,2006/12/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20328,2006/12/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20327,2006/12/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20334,2006/12/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20361,2006/12/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20439,2006/12/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20441,2006/12/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20430,2006/12/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20431,2006/12/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20469,2006/12/14,Demolition,Demolition,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,Demolition,
BP2006-20501,2006/12/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20573,2006/12/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20554,2006/12/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20607,2006/12/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20596,2006/12/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20728,2006/12/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20716,2006/12/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20746,2006/12/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20751,2006/12/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20747,2006/12/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20741,2006/12/21,Demolition,Demolition,3204 - Warehouse/Office,Commercial,Non-Residential,Demolition,
BP2006-20749,2006/12/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20754,2006/12/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20792,2006/12/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20753,2006/12/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20869,2006/12/22,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2006-20859,2006/12/22,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2006-20853,2006/12/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2006-20870,2006/12/22,Demolition,Demolition,3608 - Restaurant,Commercial,Non-Residential,Demolition,
BP2007-00193,2007/01/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00189,2007/01/08,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2007-00166,2007/01/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00231,2007/01/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00227,2007/01/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00250,2007/01/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00228,2007/01/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00320,2007/01/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00373,2007/01/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00403,2007/01/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00420,2007/01/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00419,2007/01/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00462,2007/01/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00534,2007/01/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00505,2007/01/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00532,2007/01/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00535,2007/01/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00533,2007/01/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00494,2007/01/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00585,2007/01/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00670,2007/01/19,Demolition,Demolition,1506 - Apt Apartment,Apartment,Residential,Demolition,
BP2007-00663,2007/01/19,Demolition,Demolition,1506 - Apartment,Apartment,Residential,Demolition,
BP2007-00627,2007/01/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00654,2007/01/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00665,2007/01/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00692,2007/01/22,Demolition,Demolition,1105 - Retaining Wall,Single Family,Residential,Demolition,
BP2007-00691,2007/01/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00703,2007/01/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00694,2007/01/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00704,2007/01/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00702,2007/01/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00797,2007/01/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00881,2007/01/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00889,2007/01/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00884,2007/01/25,Demolition,Demolition,1406 - Duplex (Up/Down),Two Family,Residential,Demolition,
BP2007-00915,2007/01/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00949,2007/01/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-00957,2007/01/26,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2007-00971,2007/01/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01049,2007/01/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01043,2007/01/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01106,2007/01/31,Demolition,Demolition,1107 - Semi-Detached (1 Unit),Single Family,Residential,Demolition,
BP2007-01235,2007/02/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01283,2007/02/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01319,2007/02/02,Demolition,Demolition,3204 - Warehouse/Office,Commercial,Non-Residential,Demolition,
BP2007-01310,2007/02/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01309,2007/02/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01350,2007/02/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01438,2007/02/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01400,2007/02/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01426,2007/02/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01383,2007/02/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01464,2007/02/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01474,2007/02/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01534,2007/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01502,2007/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01510,2007/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01533,2007/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01506,2007/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01613,2007/02/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01688,2007/02/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01645,2007/02/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01765,2007/02/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01882,2007/02/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01953,2007/02/21,Demolition,Demolition,1407 - Semi-Detached (1- Unit),Two Family,Residential,Demolition,
BP2007-01945,2007/02/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01982,2007/02/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-01949,2007/02/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02089,2007/02/23,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2007-02088,2007/02/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02214,2007/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02171,2007/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02169,2007/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02186,2007/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02173,2007/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02132,2007/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02168,2007/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02170,2007/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02245,2007/02/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02286,2007/02/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2007-02254,2007/02/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
