PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2016-02948,2016/04/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03011,2016/04/04,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2016-03044,2016/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03082,2016/04/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03084,2016/04/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03176,2016/04/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03174,2016/04/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03185,2016/04/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03221,2016/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03189,2016/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03303,2016/04/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03305,2016/04/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03369,2016/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03371,2016/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03459,2016/04/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03416,2016/04/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03448,2016/04/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03516,2016/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03506,2016/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03496,2016/04/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03625,2016/04/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03643,2016/04/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03716,2016/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03714,2016/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03713,2016/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03710,2016/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03691,2016/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03711,2016/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03694,2016/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03690,2016/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03790,2016/04/20,Demolition,Demolition,5401 - Church,Institutional,Non-Residential,Demolition,
BP2016-03791,2016/04/20,Demolition,Demolition,5303 - Special Care Facility,Institutional,Non-Residential,Demolition,
BP2016-03830,2016/04/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03810,2016/04/21,Demolition,Demolition,3204 - Warehouse/Office,Commercial,Non-Residential,Demolition,
BP2016-03867,2016/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03906,2016/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03886,2016/04/22,Demolition,Demolition,5303 - Special Care Facility,Institutional,Non-Residential,Demolition,
BP2016-03985,2016/04/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-03947,2016/04/25,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-04009,2016/04/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04038,2016/04/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04020,2016/04/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04044,2016/04/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04032,2016/04/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04112,2016/04/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04131,2016/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04144,2016/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04133,2016/04/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04329,2016/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04292,2016/05/02,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2016-04466,2016/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04501,2016/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04492,2016/05/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04524,2016/05/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04620,2016/05/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04696,2016/05/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04797,2016/05/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04845,2016/05/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04851,2016/05/11,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2016-04824,2016/05/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04925,2016/05/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04959,2016/05/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-04981,2016/05/13,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2016-04980,2016/05/13,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2016-04977,2016/05/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05053,2016/05/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05029,2016/05/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05117,2016/05/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05164,2016/05/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05222,2016/05/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05214,2016/05/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05273,2016/05/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05303,2016/05/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05299,2016/05/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05358,2016/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05355,2016/05/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05467,2016/05/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05453,2016/05/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05519,2016/05/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05657,2016/05/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05700,2016/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05751,2016/05/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05794,2016/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05903,2016/05/31,Demolition,Demolition,3599 - Recreation Misc.,Commercial,Non-Residential,Demolition,
BP2016-05867,2016/05/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05875,2016/05/31,Demolition,Demolition,3608 - Restaurant,Commercial,Non-Residential,Demolition,
BP2016-05930,2016/06/01,Demolition,Demolition,6399 - Municipal/Commercial Misc.,Government,Non-Residential,Demolition,
BP2016-05997,2016/06/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-05958,2016/06/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06051,2016/06/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06098,2016/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06343,2016/06/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06312,2016/06/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06409,2016/06/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06429,2016/06/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06479,2016/06/10,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2016-06519,2016/06/13,Demolition,Demolition,6398 - Municipal/Residential Misc.,Government,Non-Residential,Demolition,
BP2016-06587,2016/06/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06588,2016/06/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06586,2016/06/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06628,2016/06/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06663,2016/06/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06652,2016/06/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06747,2016/06/16,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2016-06723,2016/06/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06750,2016/06/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06746,2016/06/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06796,2016/06/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06803,2016/06/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06895,2016/06/20,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2016-06883,2016/06/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06942,2016/06/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06907,2016/06/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06989,2016/06/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06980,2016/06/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06987,2016/06/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06990,2016/06/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-06995,2016/06/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07061,2016/06/23,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-07077,2016/06/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07084,2016/06/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07139,2016/06/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07244,2016/06/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07221,2016/06/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07328,2016/06/28,Demolition,Demolition,5299 - Medical Misc.,Institutional,Non-Residential,Demolition,
BP2016-07314,2016/06/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07326,2016/06/28,Demolition,Demolition,3799 - Personal Service. Misc.,Commercial,Non-Residential,Demolition,
BP2016-07317,2016/06/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07255,2016/06/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07384,2016/06/29,Demolition,Demolition,3204 - Warehouse/Office,Commercial,Non-Residential,Demolition,
BP2016-07334,2016/06/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07341,2016/06/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07408,2016/06/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07467,2016/06/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07556,2016/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07601,2016/07/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07699,2016/07/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07774,2016/07/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07767,2016/07/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07775,2016/07/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07820,2016/07/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07969,2016/07/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07970,2016/07/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07978,2016/07/12,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-07944,2016/07/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-07992,2016/07/13,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-08010,2016/07/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08009,2016/07/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08018,2016/07/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08086,2016/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08096,2016/07/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08170,2016/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08148,2016/07/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08180,2016/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08206,2016/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08214,2016/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08210,2016/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08196,2016/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08287,2016/07/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08266,2016/07/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08359,2016/07/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08387,2016/07/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08528,2016/07/22,Demolition,Demolition,2306 - Parking Garage,Industrial,Non-Residential,Demolition,
BP2016-08559,2016/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08532,2016/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08577,2016/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08654,2016/07/26,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-08613,2016/07/26,Demolition,Demolition,1301 - Detached Garage,Garage,Residential,Demolition,
BP2016-08723,2016/07/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08835,2016/07/29,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-08843,2016/07/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08841,2016/07/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08833,2016/07/29,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-08831,2016/07/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08911,2016/08/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-08887,2016/08/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09058,2016/08/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09012,2016/08/04,Demolition,Demolition,6104 - National Defence,Government,Non-Residential,Demolition,
BP2016-09061,2016/08/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09014,2016/08/04,Demolition,Demolition,3399 - Motor-Vehicle Misc.,Commercial,Non-Residential,Demolition,
BP2016-09114,2016/08/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09142,2016/08/08,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-09175,2016/08/08,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2016-09173,2016/08/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09230,2016/08/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09234,2016/08/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09235,2016/08/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09291,2016/08/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09307,2016/08/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09262,2016/08/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09377,2016/08/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09459,2016/08/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09471,2016/08/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09507,2016/08/15,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-09495,2016/08/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09528,2016/08/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09530,2016/08/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09683,2016/08/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09678,2016/08/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09719,2016/08/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09721,2016/08/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09718,2016/08/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09815,2016/08/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09840,2016/08/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09864,2016/08/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09894,2016/08/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09887,2016/08/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09891,2016/08/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09888,2016/08/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09941,2016/08/25,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2016-09958,2016/08/25,Demolition,Demolition,1107 - Semi-Detached (1 Unit),Single Family,Residential,Demolition,
BP2016-09948,2016/08/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09957,2016/08/25,Demolition,Demolition,1107 - Semi-Detached (1 Unit),Single Family,Residential,Demolition,
BP2016-09940,2016/08/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-09993,2016/08/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10016,2016/08/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10042,2016/08/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10049,2016/08/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10058,2016/08/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10043,2016/08/26,Demolition,Demolition,1506 - Apartment,Apartment,Residential,Demolition,
BP2016-10046,2016/08/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10091,2016/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10101,2016/08/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10144,2016/08/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10242,2016/08/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10274,2016/08/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10282,2016/09/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10277,2016/09/01,Demolition,Demolition,2409 - Electric Substation,Industrial,Non-Residential,Demolition,
BP2016-10281,2016/09/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10283,2016/09/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10373,2016/09/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10377,2016/09/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10366,2016/09/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10350,2016/09/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10450,2016/09/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10448,2016/09/06,Demolition,Demolition,3599 - Recreation Misc.,Commercial,Non-Residential,Demolition,
BP2016-10398,2016/09/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10513,2016/09/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10501,2016/09/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10558,2016/09/08,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2016-10604,2016/09/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10686,2016/09/09,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-10600,2016/09/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10692,2016/09/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10730,2016/09/12,Demolition,Demolition,3304 - Repair Garage,Commercial,Non-Residential,Demolition,
BP2016-10826,2016/09/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10821,2016/09/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10819,2016/09/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10837,2016/09/14,Demolition,Demolition,1599 - Apt Accessory Building,Apartment,Residential,Demolition,
BP2016-10876,2016/09/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10860,2016/09/14,Demolition,Demolition,"5109 - School, Public",Institutional,Non-Residential,Demolition,
BP2016-10874,2016/09/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10839,2016/09/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10928,2016/09/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-10940,2016/09/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11117,2016/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11079,2016/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11101,2016/09/19,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-11072,2016/09/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11189,2016/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11188,2016/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11201,2016/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11209,2016/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11194,2016/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11154,2016/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11171,2016/09/20,Demolition,Demolition,3599 - Recreation Misc.,Commercial,Non-Residential,Demolition,
BP2016-11200,2016/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11321,2016/09/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11332,2016/09/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11345,2016/09/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11317,2016/09/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11384,2016/09/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11427,2016/09/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11445,2016/09/26,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-11503,2016/09/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11511,2016/09/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11636,2016/09/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11598,2016/09/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11734,2016/09/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11737,2016/09/30,Demolition,Demolition,3199 - Trade/Retail/Wholesale Misc.,Commercial,Non-Residential,Demolition,
BP2016-11770,2016/09/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11720,2016/09/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11831,2016/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11801,2016/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11898,2016/10/04,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2016-11921,2016/10/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11981,2016/10/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-11982,2016/10/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-12007,2016/10/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-12069,2016/10/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-12053,2016/10/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-12063,2016/10/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2016-12183,2016/10/12,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2016-12182,2016/10/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
